time_index,y_true_tb,y_pred_tb
187,378.47182167072,376.63634200041196
188,378.47476327312,376.65038809671455
189,378.47447246832,376.6644341930172
190,378.45543593872,376.6784802893198
191,378.46220274272,376.69252638562244
192,378.46588254192,376.70657248192504
193,378.45615176592,376.72061857822763
194,378.44621966352,376.7346646745302
195,378.43545988592,376.7487107708329
196,378.40529448032,376.7627568671355
197,378.37971484272,376.7768029634381
198,378.34988498112,376.79084905974076
199,378.34892308832,376.80489515604336
200,378.34869939232,376.81894125234595
201,378.35026526432,376.83298734864854
202,378.33480787072,376.8470334449512
203,378.33659743872,376.8610795412538
204,378.33390190192,376.87512563755644
205,378.34528802832,376.8891717338591
206,378.37366386592,376.9032178301617
207,378.40005999392,376.91726392646433
208,378.42802199392,376.93131002276687
209,378.61499829552,376.9453561190695
210,378.66464762272,376.9594022153721
211,378.68469078432,376.97344831167476
212,378.69999159072,376.98749440797735
213,378.72969841952,377.00154050428
214,378.74159904672,377.01558660058265
215,378.97529425792,377.0296326968852
216,378.99238463232,377.04367879318784
217,378.96395287072,377.05772488949043
218,378.92072361872,377.0717709857931
219,378.92456000512,377.0858170820957
220,378.93260187632,377.0998631783983
221,378.95630246752,377.1139092747009
222,378.95007253392,377.12795537100357
223,378.94892049952,377.1420014673061
224,378.98251963872,377.15604756360875
225,379.06305019872,377.1700936599114
226,379.14248464832,377.184139756214
227,379.25862761152,377.19818585251664
228,379.33674225472,377.21223194881924
229,379.41539376832,377.2262780451219
230,379.48156304512,377.2403241414244
231,379.58958584352,377.2543702377271
232,379.65067722112,377.26841633402967
233,379.91100344112,377.2824624303323
234,380.05489589312,377.2965085266349
235,380.12079673472,377.31055462293756
236,380.20656178112,377.3246007192402
237,380.27596346512,377.3386468155428
238,380.30442878112,377.3526929118454
239,380.51405430272,377.366739008148
240,380.52916496752,377.38078510445064
241,380.52074281312,377.39483120075323
242,380.46263777712,377.4088772970559
243,380.43306516592,377.4229233933585
244,380.42614177472,377.4369694896611
245,380.58247172432,377.45101558596366
246,381.05436962112,377.4650616822663
247,381.16480833632,377.47910777856896
248,381.51227533312,377.49315387487155
249,381.95234128912,377.5071999711742
250,382.43823137072,377.5212460674768
251,382.80699422672,377.53529216377945
252,383.20988190752,377.54933826008204
253,383.55229337472,377.56338435638463
254,383.84164415072,377.5774304526872
255,384.12071609552,377.5914765489899
256,384.47687368192,377.6055226452925
257,385.05143685792,377.6195687415951
258,385.43295038592,377.63361483789777
259,385.89544186592,377.64766093420036
260,386.43773689392,377.66170703050295
261,386.98792839072,377.67575312680555
262,387.60462470832,377.6897992231082
263,388.26885642592,377.7038453194108
264,388.60285692352,377.71789141571344
265,388.60569786272,377.7319375120161
266,388.51028033392,377.7459836083187
267,388.81176661792,377.76002970462133
268,389.10930466752,377.77407580092387
269,389.40555646512,377.7881218972265
270,389.59342755072,377.8021679935291
271,389.80164378752,377.81621408983176
272,389.99448092432,377.83026018613435
273,390.32909658592,377.844306282437
274,390.73394160672,377.85835237873965
275,390.99184072512,377.8723984750422
276,391.18966628272,377.88644457134484
277,391.47880454752,377.90049066764743
278,391.87101074432,377.9145367639501
279,392.34343432672,377.9285828602527
280,392.78745970192,377.9426289565553
281,393.32240631632,377.9566750528579
282,393.71334863072,377.97072114916057
283,394.11790284672,377.9847672454631
284,394.05822075392,377.99881334176575
285,393.91795217712,378.01285943806835
286,393.81922394752,378.026905534371
287,393.97611313712,378.04095163067365
288,393.84957949472,378.05499772697624
289,393.85756544192,378.0690438232789
290,393.76819888992,378.0830899195815
291,393.59872680032,378.0971360158841
292,393.36544542672,378.11118211218667
293,393.06393677312,378.1252282084893
294,392.84057631712,378.1392743047919
295,392.68542077152,378.15332040109456
296,392.15340457472,378.1673664973972
297,391.96336363792,378.1814125936998
298,391.88216198992,378.1954586900024
299,391.73096586352,378.209504786305
300,391.55676260352,378.22355088260764
301,391.44361716672,378.23759697891023
302,391.26917902592,378.2516430752129
303,391.12417927872,378.2656891715155
304,391.04211640112,378.2797352678181
305,390.94152030992,378.2937813641208
306,390.75861527552,378.3078274604233
307,390.60413081792,378.32187355672596
308,390.56638211792,378.33591965302855
309,390.55460452352,378.3499657493312
310,390.49993322112,378.3640118456338
311,390.59777785152,378.37805794193645
312,390.53496401472,378.39210403823904
313,390.43718649312,378.40615013454163
314,390.19524808432,378.4201962308442
315,389.98235660112,378.4342423271469
316,389.88047425792,378.4482884234495
317,389.64653298112,378.4623345197521
318,389.45572029312,378.47638061605477
319,389.32769907232,378.49042671235736
320,389.14477166832,378.50447280866
321,389.02244351072,378.51851890496255
322,388.95824275872,378.5325650012652
323,388.74740927872,378.5466110975678
324,388.58661659392,378.56065719387044
325,388.44454726432,378.5747032901731
326,388.25662025472,378.5887493864757
327,388.18033991872,378.60279548277833
328,388.16566546112,378.6168415790809
329,388.30333916432,378.6308876753835
330,388.37972016352,378.6449337716861
331,388.38824298112,378.65897986798876
332,388.38256110272,378.67302596429136
333,388.38904828672,378.687072060594
334,388.40032256512,378.7011181568966
335,388.39209055232,378.71516425319925
336,388.40694396672,378.7292103495019
337,388.40667553152,378.74325644580443
338,388.40372274432,378.7573025421071
339,388.40394644032,378.7713486384097
340,388.40797296832,378.7853947347123
341,388.40889012192,378.7994408310149
342,388.43429080272,378.81348692731757
343,388.44680659392,378.82753302362016
344,388.43435791152,378.8415791199228
345,388.39723556032,378.85562521622535
346,388.38108470912,378.869671312528
347,388.35952041472,378.88371740883065
348,388.32833719232,378.89776350513324
349,388.31591087952,378.9118096014359
350,388.30237727152,378.9258556977385
351,388.31022900112,378.93990179404113
352,388.32753188672,378.9539478903437
353,388.50572812032,378.9679939866463
354,388.55972833472,378.9820400829489
355,388.57353037792,378.99608617925156
356,388.55515375152,379.0101322755542
357,388.53974109712,379.0241783718568
358,388.54626183552,379.03822446815946
359,388.54183265472,379.05227056446205
360,388.51160014032,379.0663166607647
361,388.49690331312,379.08036275706723
362,388.48895092032,379.0944088533699
363,388.48564021952,379.1084549496725
364,388.47373959232,379.1225010459751
365,388.45687291392,379.1365471422778
366,388.45159368832,379.15059323858037
367,388.45748807792,379.164639334883
368,388.45700713152,379.1786854311856
369,388.46134683392,379.1927315274882
370,388.47092102272,379.2067776237908
371,388.48702713472,379.22082372009345
372,388.49226162112,379.23486981639604
373,388.47547323632,379.2489159126987
374,388.46761032192,379.2629620090013
375,388.47485807232,379.27700810530393
376,388.49678028032,379.2910542016066
377,388.64503480432,379.3051002979091
378,388.65825523792,379.31914639421177
379,388.63041627072,379.33319249051436
380,388.58877526032,379.347238586817
381,388.57302706192,379.3612846831196
382,388.55149632192,379.37533077942226
383,388.77774245632,379.38937687572485
384,388.77563971392,379.4034229720275
385,388.72644896352,379.41746906833004
386,388.68485269232,379.4315151646327
387,388.65472084112,379.44556126093534
388,388.65743874752,379.4596073572379
389,388.66762810032,379.4736534535406
390,388.71199820192,379.48769954984317
391,388.72573313632,379.5017456461458
392,388.72684043152,379.5157917424484
393,388.81023430032,379.529837838751
394,388.94011219792,379.5438839350536
395,389.06156794112,379.55793003135625
396,389.09517826512,379.5719761276589
397,389.10147530752,379.5860222239615
398,389.11131793152,379.60006832026414
399,389.13189796352,379.61411441656674
400,389.14701981312,379.6281605128694
401,389.33089792512,379.6422066091719
402,389.36530236992,379.65625270547457
403,389.37883597792,379.67029880177716
404,389.37353438272,379.6843448980798
405,389.38141966672,379.69839099438246
406,389.38489813952,379.71243709068506
407,389.61816832832,379.7264831869877
408,389.64640994832,379.7405292832903
409,389.60049634432,379.7545753795929
410,389.49798765232,379.7686214758955
411,389.45973563632,379.78266757219814
412,389.44334990432,379.79671366850073
413,389.43582253392,379.8107597648034
414,389.45422152992,379.824805861106
415,389.46381808832,379.8388519574086
416,389.46804594272,379.8528980537113
417,389.48046107072,379.8669441500138
418,389.50690193792,379.88099024631646
419,389.53856610672,379.89503634261905
420,389.56244565472,379.9090824389217
421,389.56941378512,379.9231285352243
422,389.56698668352,379.93717463152694
423,389.57799252672,379.95122072782954
424,389.59324859392,379.9652668241322
425,389.77019212992,379.9793129204347
426,389.82053491472,379.9933590167374
427,389.83577979712,380.00740511304
428,389.83703249472,380.0214512093426
429,389.84763568512,380.03549730564526
430,389.87090006912,380.04954340194786
431,390.09103930272,380.0635894982505
432,390.08256122432,380.0776355945531
433,390.03537255312,380.0916816908557
434,389.91851376272,380.1057277871583
435,389.82923668912,380.11977388346094
436,389.78973197552,380.1338199797636
437,389.66385823632,380.1478660760662
438,389.60145823712,380.16191217236883
439,389.55781514752,380.1759582686714
440,389.52912613552,380.1900043649741
441,389.53820819312,380.2040504612766
442,389.56565569232,380.21809655757926
443,389.60058582272,380.23214265388185
444,389.63619822592,380.2461887501845
445,389.65196879392,380.26023484648715
446,389.65563740832,380.27428094278974
447,389.65758356352,380.2883270390924
448,389.67411469792,380.302373135395
449,389.84830677312,380.3164192316976
450,389.88154799872,380.3304653280002
451,389.90069637632,380.3445114243028
452,389.91537083392,380.3585575206054
453,389.93111903232,380.37260361690807
454,389.94726988352,380.3866497132107
455,390.16993688192,380.4006958095133
456,390.19673566272,380.41474190581596
457,390.16558599472,380.4287880021185
458,390.06701435232,380.44283409842114
459,390.02242055472,380.45688019472374
460,389.99905550752,380.4709262910264
461,390.00514003872,380.484972387329
462,390.02075401952,380.49901848363163
463,390.01758872112,380.5130645799342
464,390.02493713472,380.5271106762369
465,390.05421894112,380.5411567725394
466,390.09103930272,380.55520286884206
467,390.13281453072,380.5692489651447
468,390.15682829632,380.5832950614473
469,390.16318126272,380.59734115774995
470,390.16693935552,380.61138725405254
471,390.18143485632,380.6254333503552
472,390.18742990912,380.6394794466578
473,390.36798613552,380.6535255429604
474,390.40602564032,380.667571639263
475,390.40553350912,380.6816177355656
476,390.42271336192,380.6956638318683
477,390.43424489072,380.70970992817087
478,390.44745413952,380.7237560244735
479,390.69302760832,380.7378021207761
480,390.69530930752,380.75184821707876
481,390.64709163472,380.7658943133813
482,390.56685187952,380.77994040968395
483,390.51867894592,380.79398650598654
484,390.50661054672,380.8080326022892
485,390.49945227472,380.82207869859184
486,390.52055799232,380.83612479489443
487,390.52108367792,380.8501708911971
488,390.51666568192,380.8642169874997
489,390.51543535392,380.87826308380227
490,390.51975268672,380.89230918010486
491,390.54037745792,380.9063552764075
492,390.55832906192,380.9204013727101
493,390.55505191552,380.93444746901275
494,390.56052128272,380.9484935653154
495,390.56927898112,380.962539661618
496,390.58462452672,380.97658575792065
497,390.75848105792,380.9906318542232
498,390.77490034432,381.00467795052583
499,390.78299813952,381.0187240468284
500,390.80004377472,381.0327701431311
501,390.80800735232,381.04681623943367
502,390.82176465632,381.0608623357363
503,390.84030905472,381.0749084320389
504,390.83337447872,381.08895452834156
505,390.83932479232,381.10300062464415
506,390.84455927872,381.11704672094675
507,390.84778050112,381.1310928172494
508,390.85914425792,381.145138913552
509,390.85717573312,381.15918500985464
510,390.87061986272,381.17323110615723
511,390.86925531712,381.1872772024599
512,390.84788116432,381.2013232987625
513,390.79785155392,381.21536939506507
514,390.78003416752,381.22941549136766
515,390.77132120832,381.2434615876703
516,390.76568406912,381.25750768397296
517,390.75861527552,381.27155378027555
518,390.75745205632,381.2855998765782
519,390.76631041792,381.2996459728808
520,390.77870317632,381.31369206918345
521,390.95072540032,381.327738165486
522,390.97403452352,381.34178426178863
523,390.97054486592,381.3558303580912
524,390.97657347312,381.3698764543939
525,390.95859949952,381.3839225506965
526,390.95121753152,381.3979686469991
527,390.94839896192,381.41201474330177
528,390.94788446112,381.42606083960436
529,390.95698888832,381.44010693590695
530,390.95777182432,381.45415303220955
531,390.97179756352,381.4681991285122
532,390.98203165552,381.4822452248148
533,390.94407044432,381.49629132111744
534,390.91158978512,381.5103374174201
535,390.90348080512,381.5243835137227
536,390.90229521632,381.53842961002533
537,390.91257404752,381.55247570632787
538,390.91941914512,381.5665218026305
539,390.90161294352,381.5805678989331
540,390.86796906512,381.59461399523576
541,390.84443624592,381.60866009153835
542,390.83037695232,381.622706187841
543,390.82723402352,381.6367522841436
544,390.83118225792,381.65079838044625
545,391.01045223232,381.66484447674884
546,391.00137017472,381.67889057305143
547,390.95612765872,381.6929366693541
548,390.90784287712,381.7069827656567
549,390.89398490992,381.7210288619593
550,390.87712941632,381.7350749582619
551,391.10243602752,381.74912105456457
552,391.10762577472,381.76316715086716
553,391.06545907872,381.77721324716975
554,391.02726298672,381.79125934347235
555,391.01674927472,381.805305439775
556,391.01973561632,381.81935153607765
557,391.03040591552,381.83339763238024
558,391.05525854112,381.8474437286829
559,391.06247273712,381.8614898249855
560,391.07046986912,381.87553592128813
561,391.09077028112,381.88958201759067
562,391.12368714752,381.9036281138933
563,391.15110109232,381.9176742101959
564,391.17862688512,381.93172030649856
565,391.18896164032,381.9457664028012
566,391.18726155072,381.9598124991038
567,391.19835687232,381.97385859540645
568,391.21267341632,381.98790469170905
569,391.38987420272,382.00195078801164
570,391.43112374512,382.01599688431423
571,391.43399823872,382.0300429806169
572,391.44048542272,382.0440890769195
573,391.44497052752,382.0581351732221
574,391.45443286832,382.0721812695248
575,391.67473987392,382.08622736582737
576,391.69837335632,382.10027346213
577,391.65449538592,382.11431955843256
578,391.57485960992,382.1283656547352
579,391.54428036672,382.1424117510378
580,391.53259225072,382.15645784734045
581,391.54320662592,382.17050394364304
582,391.56911062272,382.1845500399457
583,391.57001659152,382.19859613624834
584,391.57173905072,382.21264223255093
585,391.59104401552,382.2266883288535
586,391.62315557632,382.2407344251561
587,391.65248212192,382.25478052145877
588,391.67072453072,382.26882661776136
589,391.67864336912,382.282872714064
590,391.67887824992,382.2969188103666
591,391.67970592512,382.31096490666926
592,391.69697525632,382.32501100297185
593,391.87203974592,382.33905709927444
594,391.89794374272,382.35310319557703
595,391.92044756032,382.3671492918797
596,391.92304243392,382.38119538818233
597,391.93594969312,382.3952414844849
598,391.95243608832,382.4092875807876
599,392.19080654592,382.42333367709017
600,392.19630946752,382.4373797733928
601,392.14815890352,382.45142586969536
602,392.05862457952,382.465471965998
603,391.99892011712,382.4795180623006
604,391.98914460192,382.49356415860325
605,391.99894248672,382.5076102549059
606,392.01672631872,382.5216563512085
607,391.99885300832,382.53570244751114
608,391.96933632112,382.54974854381373
609,391.98185211232,382.5637946401163
610,391.99522913312,382.5778407364189
611,392.00012807552,382.59188683272157
612,392.04173553152,382.60593292902416
613,392.05795349152,382.6199790253268
614,392.08847681072,382.63402512162946
615,392.10373287792,382.64807121793206
616,392.08098299472,382.6621173142347
617,392.19323364752,382.67616341053724
618,392.20140973632,382.6902095068399
619,392.09897933792,382.7042556031425
620,392.05122024192,382.71830169944514
621,392.06479858912,382.7323477957477
622,392.05479937792,382.7463938920504
623,392.26864156912,382.760439988353
624,392.29786745152,382.7744860846556
625,392.24121643952,382.7885321809582
626,392.11354194752,382.8025782772608
627,391.94084863552,382.81662437356346
628,391.85536320912,382.83067046986605
629,391.82416880192,382.8447165661687
630,391.79252700272,382.8587626624713
631,391.76605258112,382.87280875877394
632,391.73394102032,382.88685485507654
633,391.72583204032,382.9009009513791
634,391.73361666112,382.9149470476818
635,391.75369337712,382.92899314398437
636,391.77504516032,382.943039240287
637,391.76580651552,382.9570853365896
638,391.74966684912,382.97113143289226
639,391.75303347392,382.98517752919486
640,391.74408563392,382.9992236254975
641,391.90360325152,383.01326972180004
642,391.91713685952,383.0273158181027
643,391.88693789952,383.0413619144053
644,391.86635786752,383.05540801070794
645,391.87624523072,383.0694541070106
646,391.90550466752,383.0835002033132
647,392.10575732672,383.09754629961583
648,392.07336614592,383.1115923959184
649,392.01875076752,383.125638492221
650,391.92432868592,383.1396845885236
651,391.88118891232,383.15373068482626
652,391.84765688192,383.16777678112885
653,391.79773911952,383.1818228774315
654,391.78059282112,383.19586897373415
655,391.77477672512,383.20991507003674
656,391.85477041472,383.2239611663394
657,391.83316138112,383.23800726264193
658,391.82627154432,383.2520533589446
659,391.83323967472,383.2660994552472
660,391.83316138112,383.2801455515498
661,391.83172972672,383.2941916478524
662,391.82906774432,383.30823774415506
663,391.83624838592,383.3222838404577
664,391.83929065152,383.3363299367603
665,391.99789111552,383.3503760330629
666,392.03059547072,383.3644221293655
667,392.00294664512,383.37846822566814
668,391.99135919232,383.39251432197074
669,391.98528584592,383.4065604182734
670,391.98384300672,383.420606514576
671,391.98406670272,383.43465261087863
672,391.95911341392,383.4486987071812
673,391.93149814272,383.4627448034838
674,391.92161077952,383.47679089978647
675,391.91266293952,383.49083699608906
676,391.90501253632,383.5048830923917
677,391.91141024192,383.5189291886943
678,391.91038124032,383.53297528499695
679,391.84597916192,383.54702138129954
680,391.77441881152,383.5610674776022
681,391.75504673792,383.57511357390473
682,391.71418866352,383.5891596702074
683,391.68963802752,383.60320576651
684,391.68667405552,383.6172518628126
685,391.68410155152,383.6312979591153
686,391.68596941312,383.64534405541787
687,391.68256923392,383.6593901517205
688,391.69308294592,383.6734362480231
689,391.86213001312,383.6874823443257
690,391.86388602672,383.7015284406283
691,391.83594639632,383.71557453693094
692,391.79804110912,383.72962063323354
693,391.78542465472,383.7436667295362
694,391.78666616752,383.75771282583884
695,391.78059282112,383.77175892214143
696,391.77365824512,383.7858050184441
697,391.75178077632,383.7998511147466
698,391.74484620032,383.81389721104927
699,391.73026122112,383.82794330735186
700,391.72820321792,383.8419894036545
701,391.72082124992,383.8560354999571
702,391.74685946432,383.87008159625975
703,391.72834862032,383.8841276925624
704,391.71871850752,383.898173788865
705,391.69169603072,383.9122198851676
706,391.68053360032,383.9262659814702
707,391.67163049952,383.94031207777283
708,391.66811847232,383.9543581740754
709,391.66579203392,383.9684042703781
710,391.66885666912,383.98245036668067
711,391.67764792192,383.9964964629833
712,391.70198604672,384.0105425592859
713,391.88737410672,384.0245886555885
714,391.87805716832,384.03863475189115
715,391.84233291712,384.05268084819375
716,391.81519859232,384.0667269444964
717,391.76568348272,384.080773040799
718,391.75245186432,384.09481913710164
719,391.97461554672,384.10886523340423
720,391.97118181312,384.1229113297069
721,391.92319902112,384.1369574260094
722,391.85773438672,384.15100352231207
723,391.84852929632,384.16504961861466
724,391.85812585472,384.1790957149173
725,391.87322533472,384.19314181121996
726,391.90312230512,384.20718790752255
727,391.90798769312,384.2212340038252
728,391.93286268832,384.2352801001278
729,391.95880023952,384.2493261964304
730,391.98446935552,384.263372292733
731,392.01230832272,384.27741838903563
732,392.05328942992,384.2914644853382
733,392.05703633792,384.3055105816409
734,392.05627577152,384.3195566779435
735,392.06472029552,384.3336027742461
736,392.08933804032,384.34764887054877
737,392.26811588352,384.3616949668513
738,392.42416621312,384.37574106315395
739,392.43933280192,384.38978715945655
740,392.44259876352,384.4038332557592
741,392.43669318912,384.4178793520618
742,392.44045128192,384.43192544836444
743,392.67331881792,384.4459715446671
744,392.68002969792,384.4600176409697
745,392.62068314912,384.4740637372723
746,392.54017495872,384.48810983357487
747,392.46676911632,384.5021559298775
748,392.44316918832,384.5162020261801
749,392.43772219072,384.53024812248276
750,392.46758560672,384.54429421878535
751,392.49655423872,384.558340315088
752,392.51460650592,384.57238641139065
753,392.53028759552,384.5864325076932
754,392.55793642112,384.60047860399584
755,392.59296721472,384.61452470029843
756,392.62124238912,384.6285707966011
757,392.65338750432,384.6426168929037
758,392.65408096192,384.6566629892063
759,392.65618370432,384.6707090855089
760,392.71559736192,384.68475518181157
761,392.92220298752,384.6988012781141
762,392.98072186112,384.71284737441675
763,392.98139294912,384.72689347071935
764,392.98027446912,384.740939567022
765,392.99566475392,384.75498566332465
766,393.00139137152,384.76903175962724
767,393.22378993472,384.7830778559299
768,393.23137322912,384.7971239522325
769,393.19304291952,384.8111700485351
770,393.09825173952,384.82521614483767
771,393.07106149072,384.8392622411403
772,393.03816699392,384.8533083374429
773,393.01508156672,384.86735443374556
774,393.00898585072,384.8814005300482
775,392.97015222512,384.8954466263508
776,392.97463732992,384.90949272265345
777,392.98577739072,384.923538818956
778,393.03265288752,384.93758491525864
779,393.05963062512,384.95163101156123
780,393.08590372032,384.9656771078639
781,393.09959391552,384.9797232041665
782,393.09511999552,384.9937693004691
783,393.11221036992,385.0078153967718
784,393.13918810752,385.02186149307437
785,393.31903969152,385.03590758937696
786,393.36579215552,385.04995368567955
787,393.37366625472,385.0639997819822
788,393.36565793792,385.0780458782848
789,393.38409048832,385.09209197458745
790,393.38010869952,385.10613807089004
791,393.61387101952,385.1201841671927
792,393.61932920192,385.13423026349534
793,393.57178261712,385.1482763597979
794,393.50280595552,385.1623224561005
795,393.44508120272,385.1763685524031
796,393.40726539392,385.19041464870577
797,393.38556688192,385.20446074500836
798,393.38316214992,385.218506841311
799,393.34552529792,385.2325529376136
800,393.32720459552,385.24659903391625
801,393.34974196752,385.2606451302188
802,393.40209801632,385.27469122652144
803,393.43853809472,385.2887373228241
804,393.47749475312,385.3027834191267
805,393.48380298032,385.31682951542933
806,393.49626284752,385.3308756117319
807,393.50730224512,385.3449217080346
808,393.51620534592,385.35896780433717
809,393.68701961152,385.37301390063976
810,393.72141287152,385.38705999694236
811,393.72987976512,385.401106093245
812,393.73314572672,385.4151521895476
813,393.72652432512,385.42919828585025
814,393.73565112192,385.4432443821529
815,393.98010611072,385.4572904784555
816,393.99187252032,385.47133657475814
817,393.96009650352,385.4853826710607
818,393.87367155392,385.4994287673633
819,393.82525255472,385.5134748636659
820,393.81691987872,385.52752095996857
821,393.80807270192,385.54156705627116
822,393.78858878032,385.5556131525738
