step,forecast_tb
127,397.8735639045871
128,397.88732407833413
129,397.90108425208103
130,397.91484442582805
131,397.92860459957507
132,397.9423647733221
133,397.956124947069
134,397.969885120816
135,397.983645294563
136,397.99740546831
137,398.01116564205694
138,398.02492581580395
139,398.0386859895509
140,398.05244616329793
141,398.06620633704495
142,398.07996651079185
143,398.09372668453886
144,398.1074868582859
145,398.1212470320329
146,398.1350072057798
147,398.1487673795268
148,398.16252755327383
149,398.1762877270208
150,398.19004790076775
151,398.20380807451477
152,398.2175682482617
153,398.23132842200874
154,398.2450885957557
155,398.25884876950266
156,398.2726089432497
157,398.2863691169967
158,398.3001292907436
159,398.3138894644906
160,398.32764963823763
161,398.34140981198465
162,398.3551699857316
163,398.36893015947857
164,398.3826903332256
165,398.39645050697254
166,398.41021068071956
167,398.4239708544665
168,398.4377310282135
169,398.4514912019605
170,398.4652513757075
171,398.4790115494544
172,398.49277172320143
173,398.50653189694845
174,398.52029207069546
175,398.53405224444236
176,398.5478124181894
177,398.5615725919364
178,398.57533276568336
179,398.5890929394304
180,398.60285311317733
181,398.6166132869243
182,398.6303734606713
183,398.6441336344183
184,398.6578938081652
185,398.67165398191224
186,398.68541415565926
187,398.6991743294063
188,398.7129345031532
189,398.7266946769002
190,398.7404548506472
191,398.75421502439417
192,398.76797519814113
193,398.78173537188815
194,398.7954955456351
195,398.8092557193821
196,398.82301589312914
197,398.83677606687604
198,398.85053624062306
199,398.8642964143701
200,398.8780565881171
201,398.891816761864
202,398.905576935611
203,398.919337109358
204,398.933097283105
205,398.94685745685194
206,398.96061763059896
207,398.9743778043459
208,398.98813797809294
209,399.00189815183995
210,399.01565832558686
211,399.0294184993339
212,399.0431786730809
213,399.05693884682785
214,399.0706990205748
215,399.0844591943218
216,399.09821936806884
217,399.1119795418158
218,399.12573971556276
219,399.1394998893098
220,399.15326006305673
221,399.16702023680375
222,399.1807804105507
223,399.19454058429767
224,399.2083007580447
225,399.2220609317917
226,399.23582110553866
227,399.2495812792856
228,399.26334145303264
229,399.2771016267796
230,399.2908618005266
231,399.3046219742736
232,399.3183821480206
233,399.33214232176755
234,399.34590249551457
235,399.3596626692615
236,399.3734228430085
237,399.3871830167555
238,399.4009431905025
239,399.4147033642494
240,399.42846353799644
241,399.44222371174345
242,399.4559838854904
243,399.4697440592374
244,399.4835042329844
245,399.49726440673135
246,399.51102458047836
247,399.5247847542254
248,399.53854492797234
249,399.5523051017193
250,399.5660652754663
251,399.57982544921333
252,399.59358562296023
253,399.60734579670725
254,399.62110597045427
255,399.6348661442012
256,399.6486263179482
257,399.6623864916952
258,399.67614666544216
259,399.6899068391892
260,399.7036670129362
261,399.71742718668315
262,399.7311873604301
263,399.74494753417713
264,399.75870770792415
265,399.77246788167105
266,399.78622805541806
267,399.7999882291651
268,399.81374840291204
269,399.827508576659
270,399.841268750406
271,399.855028924153
272,399.8687890979
273,399.882549271647
274,399.8963094453939
275,399.9100696191409
276,399.92382979288794
277,399.93758996663496
278,399.95135014038186
279,399.9651103141289
280,399.9788704878759
281,399.99263066162285
282,400.0063908353698
283,400.02015100911683
284,400.0339111828638
285,400.0476713566108
286,400.06143153035777
287,400.0751917041047
288,400.08895187785174
289,400.10271205159876
290,400.1164722253458
291,400.1302323990927
292,400.1439925728397
293,400.1577527465867
294,400.17151292033367
295,400.1852730940806
296,400.19903326782764
297,400.2127934415746
298,400.2265536153216
299,400.2403137890686
300,400.25407396281554
301,400.26783413656256
302,400.2815943103096
303,400.2953544840565
304,400.3091146578035
305,400.3228748315505
306,400.3366350052975
307,400.3503951790445
308,400.36415535279144
309,400.37791552653846
310,400.3916757002854
311,400.40543587403243
312,400.4191960477794
313,400.43295622152635
314,400.44671639527337
315,400.4604765690204
316,400.4742367427673
317,400.4879969165143
318,400.5017570902613
319,400.51551726400834
320,400.52927743775524
321,400.54303761150226
322,400.5567977852493
323,400.57055795899623
324,400.58431813274325
325,400.5980783064902
326,400.61183848023717
327,400.6255986539842
328,400.6393588277312
329,400.6531190014781
330,400.6668791752251
331,400.68063934897214
332,400.69439952271915
333,400.70815969646605
334,400.72191987021307
335,400.7356800439601
336,400.74944021770705
337,400.763200391454
338,400.776960565201
339,400.790720738948
340,400.804480912695
341,400.818241086442
342,400.8320012601889
343,400.84576143393593
344,400.85952160768295
345,400.8732817814299
346,400.88704195517687
347,400.9008021289239
348,400.9145623026709
349,400.92832247641786
350,400.9420826501648
351,400.95584282391184
352,400.9696029976588
353,400.9833631714058
354,400.99712334515283
355,401.01088351889973
356,401.02464369264675
357,401.03840386639376
358,401.0521640401407
359,401.0659242138877
360,401.0796843876347
361,401.09344456138166
362,401.1072047351287
363,401.12096490887564
364,401.13472508262265
365,401.1484852563696
366,401.1622454301166
367,401.1760056038636
368,401.18976577761055
369,401.20352595135756
370,401.2172861251046
371,401.23104629885154
372,401.2448064725985
373,401.2585666463455
374,401.2723268200925
375,401.2860869938395
376,401.29984716758645
377,401.31360734133347
378,401.3273675150804
379,401.34112768882744
380,401.3548878625744
381,401.36864803632136
382,401.3824082100684
383,401.3961683838154
384,401.4099285575623
385,401.4236887313093
386,401.4374489050563
387,401.4512090788033
388,401.4649692525503
389,401.47872942629726
390,401.4924896000442
391,401.50624977379124
392,401.52000994753826
393,401.5337701212852
394,401.5475302950322
395,401.5612904687792
396,401.5750506425262
397,401.5888108162731
398,401.6025709900201
399,401.61633116376714
400,401.6300913375141
401,401.6438515112611
402,401.6576116850081
403,401.67137185875504
404,401.68513203250205
405,401.69889220624907
406,401.712652379996
407,401.726412553743
408,401.74017272749
409,401.753932901237
410,401.7676930749839
411,401.78145324873094
412,401.79521342247796
413,401.8089735962249
414,401.8227337699719
415,401.8364939437189
416,401.85025411746585
417,401.86401429121287
418,401.8777744649599
419,401.8915346387068
420,401.9052948124538
421,401.9190549862008
422,401.93281515994784
423,401.94657533369474
424,401.96033550744175
425,401.97409568118877
426,401.98785585493573
427,402.0016160286827
428,402.0153762024297
429,402.02913637617667
430,402.0428965499237
431,402.05665672367064
432,402.0704168974176
433,402.0841770711646
434,402.09793724491163
435,402.11169741865865
436,402.12545759240555
437,402.13921776615257
438,402.1529779398996
439,402.16673811364655
440,402.1804982873935
441,402.1942584611405
442,402.2080186348875
443,402.2217788086345
444,402.23553898238146
445,402.2492991561284
446,402.26305932987543
447,402.27681950362245
448,402.29057967736935
449,402.30433985111637
450,402.3181000248634
451,402.3318601986104
452,402.34562037235736
453,402.3593805461043
454,402.37314071985134
455,402.3869008935983
456,402.4006610673453
457,402.41442124109227
458,402.42818141483923
459,402.44194158858625
460,402.45570176233326
461,402.46946193608017
462,402.4832221098272
463,402.4969822835742
464,402.5107424573212
465,402.5245026310681
466,402.53826280481513
467,402.55202297856215
468,402.5657831523091
469,402.5795433260561
470,402.5933034998031
471,402.60706367355004
472,402.62082384729706
473,402.6345840210441
474,402.648344194791
475,402.662104368538
476,402.675864542285
477,402.689624716032
478,402.70338488977893
479,402.71714506352595
480,402.73090523727296
481,402.7446654110199
482,402.75842558476694
483,402.7721857585139
484,402.78594593226086
485,402.7997061060079
486,402.8134662797549
487,402.8272264535018
488,402.8409866272488
489,402.8547468009958
490,402.8685069747428
491,402.88226714848975
492,402.89602732223676
493,402.9097874959838
494,402.92354766973074
495,402.9373078434777
496,402.9510680172247
497,402.9648281909717
498,402.9785883647187
499,402.9923485384657
500,403.0061087122126
501,403.0198688859596
502,403.03362905970664
503,403.0473892334536
504,403.06114940720056
505,403.0749095809476
506,403.08866975469454
507,403.10242992844155
508,403.1161901021885
509,403.1299502759355
510,403.1437104496825
511,403.1574706234295
512,403.17123079717646
513,403.1849909709234
514,403.19875114467044
515,403.21251131841746
516,403.2262714921644
517,403.2400316659114
518,403.2537918396584
519,403.26755201340535
520,403.28131218715237
521,403.2950723608993
522,403.3088325346463
523,403.3225927083933
524,403.3363528821403
525,403.3501130558873
526,403.36387322963424
527,403.37763340338125
528,403.39139357712827
529,403.40515375087523
530,403.4189139246222
531,403.4326740983692
532,403.44643427211616
533,403.4601944458632
534,403.47395461961014
535,403.4877147933571
536,403.5014749671041
537,403.51523514085113
538,403.52899531459803
539,403.54275548834505
540,403.55651566209207
541,403.5702758358391
542,403.584036009586
543,403.597796183333
544,403.61155635708
545,403.625316530827
546,403.639076704574
547,403.65283687832095
548,403.6665970520679
549,403.68035722581493
550,403.69411739956195
551,403.70787757330885
552,403.72163774705587
553,403.7353979208029
554,403.7491580945499
555,403.7629182682968
556,403.7766784420438
557,403.79043861579083
558,403.8041987895378
559,403.81795896328475
560,403.83171913703177
561,403.8454793107787
562,403.85923948452574
563,403.87299965827276
564,403.88675983201966
565,403.9005200057667
566,403.9142801795137
567,403.9280403532607
568,403.9418005270076
569,403.95556070075463
570,403.96932087450165
571,403.9830810482486
572,403.99684122199557
573,404.0106013957426
574,404.02436156948954
575,404.03812174323656
576,404.0518819169835
577,404.0656420907305
578,404.0794022644775
579,404.0931624382245
580,404.1069226119715
581,404.12068278571843
582,404.13444295946545
583,404.14820313321246
584,404.1619633069594
585,404.1757234807064
586,404.1894836544534
587,404.20324382820036
588,404.2170040019474
589,404.23076417569433
590,404.2445243494413
591,404.2582845231883
592,404.2720446969353
593,404.2858048706822
594,404.29956504442924
595,404.31332521817626
596,404.3270853919233
597,404.34084556567024
598,404.3546057394172
599,404.3683659131642
600,404.38212608691117
601,404.3958862606582
602,404.40964643440515
603,404.4234066081521
604,404.4371667818991
605,404.45092695564614
606,404.46468712939304
607,404.47844730314006
608,404.4922074768871
609,404.5059676506341
610,404.51972782438105
611,404.533487998128
612,404.547248171875
613,404.561008345622
614,404.574768519369
615,404.58852869311596
616,404.6022888668629
617,404.61604904060994
618,404.62980921435695
619,404.64356938810386
620,404.6573295618509
621,404.6710897355979
622,404.68484990934485
623,404.6986100830918
624,404.7123702568388
625,404.72613043058584
626,404.7398906043328
627,404.7536507780798
628,404.7674109518268
629,404.78117112557374
630,404.79493129932075
631,404.80869147306777
632,404.82245164681467
633,404.8362118205617
634,404.8499719943087
635,404.86373216805566
636,404.8774923418026
637,404.89125251554964
638,404.9050126892966
639,404.9187728630436
640,404.9325330367906
641,404.9462932105376
642,404.96005338428455
643,404.97381355803157
644,404.9875737317785
645,405.0013339055255
646,405.0150940792725
647,405.0288542530195
648,405.0426144267664
649,405.05637460051344
650,405.07013477426045
651,405.0838949480074
652,405.09765512175437
653,405.1114152955014
654,405.12517546924835
655,405.13893564299536
656,405.1526958167423
657,405.16645599048934
658,405.1802161642363
659,405.1939763379833
660,405.2077365117303
661,405.22149668547723
662,405.23525685922425
663,405.24901703297127
664,405.26277720671817
665,405.2765373804652
666,405.2902975542122
667,405.30405772795916
668,405.3178179017061
669,405.33157807545314
670,405.3453382492001
671,405.3590984229471
672,405.3728585966941
673,405.3866187704411
674,405.40037894418805
675,405.41413911793506
676,405.427899291682
677,405.441659465429
678,405.455419639176
679,405.469179812923
680,405.4829399866699
681,405.49670016041694
682,405.51046033416395
683,405.5242205079109
684,405.53798068165787
685,405.5517408554049
686,405.5655010291519
687,405.57926120289886
688,405.5930213766458
689,405.60678155039284
690,405.6205417241398
691,405.6343018978868
692,405.6480620716338
693,405.66182224538073
694,405.67558241912775
695,405.68934259287477
696,405.70310276662167
697,405.7168629403687
698,405.7306231141157
699,405.74438328786266
700,405.7581434616096
701,405.77190363535664
702,405.78566380910365
703,405.7994239828506
704,405.8131841565976
705,405.8269443303446
706,405.84070450409155
707,405.85446467783856
708,405.8682248515855
709,405.8819850253325
710,405.8957451990795
711,405.9095053728265
712,405.9232655465734
713,405.93702572032043
714,405.95078589406745
715,405.9645460678144
716,405.97830624156137
717,405.9920664153084
718,406.0058265890554
719,406.01958676280236
720,406.0333469365493
721,406.04710711029634
722,406.0608672840433
723,406.0746274577903
724,406.0883876315373
725,406.10214780528423
726,406.11590797903125
727,406.12966815277827
728,406.14342832652517
729,406.1571885002722
730,406.1709486740192
731,406.18470884776616
732,406.1984690215131
733,406.21222919526014
734,406.22598936900715
735,406.2397495427541
736,406.25350971650107
737,406.2672698902481
738,406.28103006399505
739,406.29479023774206
740,406.308550411489
741,406.322310585236
742,406.336070758983
743,406.34983093273
744,406.3635911064769
745,406.37735128022393
746,406.39111145397095
747,406.4048716277179
748,406.41863180146487
749,406.4323919752119
750,406.4461521489589
751,406.45991232270586
752,406.4736724964528
753,406.48743267019984
754,406.5011928439468
755,406.5149530176938
756,406.5287131914408
757,406.54247336518773
758,406.55623353893475
759,406.56999371268176
760,406.58375388642867
761,406.5975140601757
762,406.6112742339227
763,406.62503440766966
764,406.6387945814166
765,406.65255475516364
766,406.66631492891065
767,406.6800751026576
768,406.69383527640457
769,406.7075954501516
770,406.72135562389855
771,406.73511579764556
772,406.7488759713925
773,406.7626361451395
774,406.7763963188865
775,406.7901564926335
776,406.8039166663804
777,406.81767684012743
778,406.83143701387445
779,406.84519718762147
780,406.85895736136837
781,406.8727175351154
782,406.8864777088624
783,406.90023788260936
784,406.9139980563563
785,406.92775823010334
786,406.9415184038503
787,406.9552785775973
788,406.96903875134427
789,406.98279892509123
790,406.99655909883825
791,407.01031927258526
792,407.02407944633217
793,407.0378396200792
794,407.0515997938262
795,407.0653599675732
796,407.0791201413201
797,407.09288031506713
798,407.10664048881415
799,407.1204006625611
800,407.13416083630807
801,407.1479210100551
802,407.16168118380205
803,407.17544135754906
804,407.189201531296
805,407.202961705043
806,407.21672187879
807,407.230482052537
808,407.2442422262839
809,407.25800240003093
810,407.27176257377795
811,407.28552274752496
812,407.29928292127187
813,407.3130430950189
814,407.3268032687659
815,407.34056344251286
816,407.3543236162598
817,407.36808379000684
818,407.3818439637538
819,407.3956041375008
820,407.40936431124777
821,407.42312448499473
822,407.43688465874175
823,407.45064483248876
824,407.46440500623567
825,407.4781651799827
826,407.4919253537297
827,407.5056855274767
828,407.5194457012236
829,407.53320587497063
830,407.54696604871765
831,407.5607262224646
832,407.57448639621157
833,407.5882465699586
834,407.60200674370554
835,407.61576691745256
836,407.6295270911995
837,407.6432872649465
838,407.6570474386935
839,407.6708076124405
840,407.6845677861874
841,407.69832795993443
842,407.71208813368145
843,407.72584830742846
844,407.73960848117537
845,407.7533686549224
846,407.7671288286694
847,407.78088900241636
848,407.7946491761633
849,407.80840934991033
850,407.8221695236573
851,407.8359296974043
852,407.84968987115127
853,407.86345004489823
854,407.87721021864525
855,407.89097039239226
856,407.90473056613916
857,407.9184907398862
858,407.9322509136332
859,407.9460110873802
860,407.9597712611271
861,407.97353143487413
862,407.98729160862115
863,408.0010517823681
864,408.01481195611507
865,408.0285721298621
866,408.04233230360904
867,408.05609247735606
868,408.069852651103
869,408.08361282485
870,408.097372998597
871,408.111133172344
872,408.1248933460909
873,408.13865351983793
874,408.15241369358495
875,408.16617386733196
876,408.17993404107887
877,408.1936942148259
878,408.2074543885729
879,408.22121456231986
880,408.2349747360668
881,408.24873490981383
882,408.2624950835608
883,408.2762552573078
884,408.29001543105477
885,408.30377560480173
886,408.31753577854874
887,408.33129595229576
888,408.34505612604266
889,408.3588162997897
890,408.3725764735367
891,408.3863366472837
892,408.4000968210306
893,408.41385699477763
894,408.42761716852465
895,408.4413773422716
896,408.45513751601857
897,408.4688976897656
898,408.48265786351254
899,408.49641803725956
900,408.5101782110065
901,408.5239383847535
902,408.5376985585005
903,408.5514587322475
904,408.5652189059944
905,408.57897907974143
906,408.59273925348845
907,408.60649942723546
908,408.62025960098237
909,408.6340197747294
910,408.6477799484764
911,408.66154012222336
912,408.6753002959703
913,408.68906046971733
914,408.7028206434643
915,408.7165808172113
916,408.73034099095827
917,408.7441011647052
918,408.75786133845224
919,408.77162151219926
920,408.78538168594616
921,408.7991418596932
922,408.8129020334402
923,408.8266622071872
924,408.8404223809341
925,408.85418255468113
926,408.86794272842815
927,408.8817029021751
928,408.89546307592207
929,408.9092232496691
930,408.92298342341604
931,408.93674359716306
932,408.95050377091
933,408.964263944657
934,408.978024118404
935,408.991784292151
936,409.0055444658979
937,409.01930463964493
938,409.03306481339195
939,409.04682498713896
940,409.06058516088586
941,409.0743453346329
942,409.0881055083799
943,409.10186568212686
944,409.1156258558738
945,409.12938602962083
946,409.1431462033678
947,409.1569063771148
948,409.17066655086177
949,409.1844267246087
950,409.19818689835574
951,409.21194707210276
952,409.22570724584966
953,409.2394674195967
954,409.2532275933437
955,409.2669877670907
956,409.2807479408376
957,409.29450811458463
958,409.30826828833165
959,409.3220284620786
960,409.33578863582557
961,409.3495488095726
962,409.36330898331954
963,409.37706915706656
964,409.3908293308135
965,409.4045895045605
966,409.4183496783075
967,409.4321098520545
968,409.4458700258014
969,409.4596301995484
970,409.47339037329544
971,409.48715054704246
972,409.50091072078936
973,409.5146708945364
974,409.5284310682834
975,409.54219124203036
976,409.5559514157773
977,409.56971158952433
978,409.5834717632713
979,409.5972319370183
980,409.61099211076527
981,409.6247522845122
982,409.63851245825924
983,409.65227263200626
984,409.66603280575316
985,409.6797929795002
986,409.6935531532472
987,409.7073133269942
988,409.7210735007411
989,409.73483367448813
990,409.74859384823515
991,409.7623540219821
992,409.77611419572906
993,409.7898743694761
994,409.80363454322304
995,409.81739471697006
996,409.831154890717
997,409.844915064464
998,409.858675238211
999,409.872435411958
1000,409.8861955857049
1001,409.8999557594519
1002,409.91371593319894
1003,409.92747610694596
1004,409.94123628069286
1005,409.9549964544399
1006,409.9687566281869
1007,409.98251680193385
1008,409.9962769756808
1009,410.01003714942783
1010,410.0237973231748
1011,410.0375574969218
1012,410.05131767066877
1013,410.0650778444157
1014,410.07883801816274
1015,410.09259819190976
1016,410.10635836565666
1017,410.1201185394037
1018,410.1338787131507
1019,410.1476388868977
1020,410.1613990606446
1021,410.17515923439163
1022,410.18891940813864
1023,410.2026795818856
1024,410.21643975563256
1025,410.2301999293796
1026,410.24396010312654
1027,410.25772027687356
1028,410.2714804506205
1029,410.2852406243675
1030,410.2990007981145
1031,410.3127609718615
1032,410.3265211456084
1033,410.3402813193554
1034,410.35404149310244
1035,410.36780166684946
1036,410.38156184059636
1037,410.3953220143434
1038,410.4090821880904
1039,410.42284236183735
1040,410.4366025355843
1041,410.45036270933133
1042,410.4641228830783
1043,410.4778830568253
1044,410.49164323057227
1045,410.5054034043192
1046,410.51916357806624
1047,410.53292375181326
1048,410.54668392556016
1049,410.5604440993072
1050,410.5742042730542
1051,410.5879644468012
1052,410.6017246205481
1053,410.6154847942951
1054,410.62924496804214
1055,410.6430051417891
1056,410.65676531553606
1057,410.6705254892831
1058,410.68428566303004
1059,410.69804583677706
1060,410.711806010524
1061,410.725566184271
1062,410.739326358018
1063,410.753086531765
1064,410.7668467055119
1065,410.7806068792589
1066,410.79436705300594
1067,410.80812722675296
1068,410.82188740049986
1069,410.8356475742469
1070,410.8494077479939
1071,410.86316792174085
1072,410.8769280954878
1073,410.89068826923483
1074,410.9044484429818
1075,410.9182086167288
1076,410.93196879047576
1077,410.9457289642227
1078,410.95948913796974
1079,410.97324931171676
1080,410.9870094854637
1081,411.0007696592107
1082,411.0145298329577
1083,411.0282900067047
1084,411.0420501804516
1085,411.0558103541986
1086,411.06957052794564
1087,411.0833307016926
1088,411.09709087543956
1089,411.1108510491866
1090,411.12461122293354
1091,411.13837139668055
1092,411.1521315704275
1093,411.1658917441745
1094,411.1796519179215
1095,411.1934120916685
1096,411.20717226541547
1097,411.2209324391624
1098,411.23469261290944
1099,411.24845278665646
1100,411.26221296040336
1101,411.2759731341504
1102,411.2897333078974
1103,411.30349348164435
1104,411.3172536553913
1105,411.3310138291383
1106,411.3447740028853
1107,411.3585341766323
1108,411.37229435037926
1109,411.3860545241262
1110,411.39981469787324
1111,411.41357487162026
1112,411.4273350453672
1113,411.4410952191142
1114,411.4548553928612
1115,411.4686155666082
1116,411.4823757403551
1117,411.4961359141021
1118,411.50989608784914
1119,411.5236562615961
1120,411.53741643534306
1121,411.5511766090901
1122,411.56493678283704
1123,411.57869695658405
1124,411.592457130331
1125,411.606217304078
1126,411.619977477825
1127,411.633737651572
1128,411.64749782531896
1129,411.6612579990659
1130,411.67501817281294
1131,411.68877834655996
1132,411.70253852030686
1133,411.7162986940539
1134,411.7300588678009
1135,411.74381904154785
1136,411.7575792152948
1137,411.7713393890418
1138,411.7850995627888
1139,411.7988597365358
1140,411.81261991028276
1141,411.8263800840297
1142,411.84014025777674
1143,411.85390043152375
1144,411.8676606052707
1145,411.8814207790177
1146,411.8951809527647
1147,411.9089411265117
1148,411.9227013002586
1149,411.9364614740056
1150,411.95022164775264
1151,411.9639818214996
1152,411.97774199524656
1153,411.9915021689936
1154,412.00526234274054
1155,412.01902251648755
1156,412.0327826902345
1157,412.0465428639815
1158,412.0603030377285
1159,412.0740632114755
1160,412.08782338522246
1161,412.1015835589694
1162,412.11534373271644
1163,412.12910390646346
1164,412.14286408021036
1165,412.1566242539574
1166,412.1703844277044
1167,412.18414460145135
1168,412.1979047751983
1169,412.2116649489453
1170,412.2254251226923
1171,412.2391852964393
1172,412.25294547018626
1173,412.2667056439333
1174,412.28046581768024
1175,412.29422599142725
1176,412.3079861651742
1177,412.3217463389212
1178,412.3355065126682
1179,412.3492666864152
1180,412.3630268601621
1181,412.3767870339091
1182,412.39054720765614
1183,412.4043073814031
1184,412.41806755515006
1185,412.4318277288971
1186,412.44558790264404
1187,412.45934807639105
1188,412.473108250138
1189,412.486868423885
1190,412.500628597632
1191,412.514388771379
1192,412.52814894512596
1193,412.5419091188729
1194,412.55566929261994
1195,412.56942946636696
1196,412.58318964011386
1197,412.5969498138609
1198,412.6107099876079
1199,412.62447016135485
1200,412.6382303351018
1201,412.6519905088488
1202,412.6657506825958
1203,412.6795108563428
1204,412.69327103008976
1205,412.7070312038368
1206,412.72079137758374
1207,412.73455155133075
1208,412.7483117250777
1209,412.7620718988247
1210,412.7758320725717
1211,412.7895922463187
1212,412.8033524200656
1213,412.8171125938126
1214,412.83087276755964
1215,412.8446329413066
1216,412.85839311505356
1217,412.8721532888006
1218,412.88591346254753
1219,412.89967363629455
1220,412.9134338100415
1221,412.9271939837885
1222,412.9409541575355
1223,412.9547143312825
1224,412.96847450502946
1225,412.9822346787764
1226,412.99599485252344
1227,413.00975502627045
1228,413.02351520001736
1229,413.0372753737644
1230,413.0510355475114
1231,413.06479572125835
1232,413.0785558950053
1233,413.0923160687523
1234,413.1060762424993
1235,413.1198364162463
1236,413.13359658999326
1237,413.1473567637403
1238,413.16111693748724
1239,413.17487711123425
1240,413.1886372849812
1241,413.20239745872817
1242,413.2161576324752
1243,413.2299178062222
1244,413.2436779799691
1245,413.2574381537161
1246,413.27119832746314
1247,413.2849585012101
1248,413.29871867495706
1249,413.3124788487041
1250,413.32623902245103
1251,413.33999919619805
1252,413.353759369945
1253,413.367519543692
1254,413.381279717439
1255,413.395039891186
1256,413.40880006493296
1257,413.4225602386799
1258,413.43632041242694
1259,413.45008058617395
1260,413.46384075992086
1261,413.4776009336679
1262,413.4913611074149
1263,413.50512128116185
1264,413.5188814549088
1265,413.5326416286558
1266,413.54640180240284
1267,413.5601619761498
1268,413.57392214989676
1269,413.5876823236438
1270,413.60144249739074
1271,413.61520267113775
1272,413.6289628448847
1273,413.64272301863167
1274,413.6564831923787
1275,413.6702433661257
1276,413.6840035398726
1277,413.6977637136196
1278,413.71152388736664
1279,413.7252840611136
1280,413.7390442348606
1281,413.7528044086076
1282,413.7665645823546
1283,413.78032475610155
1284,413.7940849298485
1285,413.8078451035955
1286,413.8216052773425
1287,413.8353654510895
1288,413.8491256248365
1289,413.8628857985834
1290,413.87664597233044
1291,413.89040614607745
1292,413.90416631982436
1293,413.9179264935714
1294,413.9316866673184
1295,413.94544684106535
1296,413.95920701481236
1297,413.9729671885593
1298,413.98672736230634
1299,414.0004875360533
1300,414.01424770980026
1301,414.0280078835473
1302,414.04176805729423
1303,414.05552823104125
1304,414.06928840478827
1305,414.08304857853517
1306,414.0968087522822
1307,414.1105689260292
1308,414.1243290997761
1309,414.1380892735231
1310,414.15184944727014
1311,414.1656096210171
1312,414.1793697947641
1313,414.1931299685111
1314,414.2068901422581
1315,414.22065031600505
1316,414.234410489752
1317,414.248170663499
1318,414.261930837246
1319,414.275691010993
1320,414.28945118474
1321,414.3032113584869
1322,414.31697153223394
1323,414.33073170598095
1324,414.34449187972785
1325,414.35825205347487
1326,414.3720122272219
1327,414.38577240096885
1328,414.39953257471586
1329,414.4132927484628
1330,414.42705292220984
1331,414.4408130959568
1332,414.45457326970376
1333,414.4683334434508
1334,414.48209361719773
1335,414.49585379094475
1336,414.50961396469177
1337,414.52337413843867
1338,414.5371343121857
1339,414.5508944859327
1340,414.5646546596796
1341,414.5784148334266
1342,414.59217500717364
1343,414.60593518092065
1344,414.6196953546676
1345,414.6334555284146
1346,414.6472157021616
1347,414.66097587590855
1348,414.6747360496555
1349,414.6884962234025
1350,414.7022563971495
1351,414.7160165708965
1352,414.7297767446435
1353,414.7435369183904
1354,414.75729709213743
1355,414.77105726588445
1356,414.78481743963135
1357,414.79857761337837
1358,414.8123377871254
1359,414.8260979608724
1360,414.83985813461936
1361,414.8536183083663
1362,414.86737848211334
1363,414.8811386558603
1364,414.89489882960726
1365,414.9086590033543
1366,414.92241917710123
1367,414.93617935084825
1368,414.94993952459527
1369,414.96369969834217
