epoch,loss_total,val_loss_total,data_loss,val_data_loss,phys_loss,val_phys_loss
60,0.0438721589744091,0.07279808074235916,0.043872084468603134,0.07279800623655319,7.524220563936979e-05,7.439406181219965e-05
61,0.043840400874614716,0.07280677556991577,0.04384031891822815,0.0728067010641098,7.853915303712711e-05,7.724900933681056e-05
62,0.04364010691642761,0.07284640520811081,0.043640024960041046,0.07284632325172424,7.946110417833552e-05,8.014462218852714e-05
63,0.04379109665751457,0.07297433912754059,0.043791018426418304,0.07297425717115402,8.194686233764514e-05,8.288787648780271e-05
64,0.04363234341144562,0.07292893528938293,0.04363225772976875,0.07292884588241577,8.54688260005787e-05,8.589345816290006e-05
65,0.043795906007289886,0.0727844312787056,0.04379582032561302,0.07278434187173843,8.932210766943172e-05,8.902492845663801e-05
66,0.04362478107213974,0.07279063016176224,0.04362469166517258,0.07279054075479507,9.25571657717228e-05,9.193413279717788e-05
67,0.04359164088964462,0.0728914886713028,0.04359155148267746,0.07289139181375504,9.528854570817202e-05,9.483518806518987e-05
68,0.043796636164188385,0.0729629248380661,0.043796539306640625,0.07296282798051834,9.824739390751347e-05,9.783118730410933e-05
69,0.04318298026919365,0.0730680301785469,0.04318287968635559,0.07306792587041855,0.00010091999138239771,0.00010086804104503244
70,0.04352908581495285,0.07317838072776794,0.04352898150682449,0.07317827641963959,0.00010424583160784096,0.00010399354505352676
71,0.04342672973871231,0.0732014924287796,0.043426621705293655,0.07320138812065125,0.00010872734856093302,0.00010726036998676136
72,0.04340917244553566,0.07304314523935318,0.04340905696153641,0.07304303348064423,0.00011235673446208239,0.00011071128392359242
73,0.043376095592975616,0.07300055772066116,0.04337598383426666,0.07300044596195221,0.00011230787640670314,0.00011235666170250624
74,0.04323418065905571,0.07300915569067001,0.04323406517505646,0.07300904393196106,0.00011636366980383173,0.00011399469076422974
75,0.043305281549692154,0.07296457886695862,0.0433051660656929,0.07296445965766907,0.00011530141637194902,0.00011566566536203027
76,0.0433206781744957,0.07301107048988342,0.043320558965206146,0.07301095128059387,0.00012064919428667054,0.0001172404081444256
77,0.04329782724380493,0.0730399340391159,0.04329770430922508,0.07303981482982635,0.00011738052126020193,0.00011879155499627814
78,0.04320881515741348,0.07308324426412582,0.04320869594812393,0.07308312505483627,0.00012060175504302606,0.00012036009138682857
79,0.04310200363397598,0.07317716628313065,0.04310188069939613,0.0731770470738411,0.0001237085525644943,0.00012184743536636233
80,0.0431266650557518,0.07328662276268005,0.04312653839588165,0.0732864961028099,0.00012220747885294259,0.00012329033052083105
81,0.04300732538104057,0.07332634180784225,0.043007202446460724,0.0733262151479721,0.00012488540960475802,0.00012482643069233745
82,0.04299183562397957,0.07332434505224228,0.04299170896410942,0.07332421839237213,0.00012624516966752708,0.00012650407734327018
83,0.04278198257088661,0.0733335018157959,0.042781852185726166,0.07333337515592575,0.00013109194696880877,0.00012815496302209795
84,0.043217502534389496,0.07334890216588974,0.04321737214922905,0.07334877550601959,0.00013166465214453638,0.00012975328718312085
85,0.04298331215977669,0.07334446161985397,0.04298317804932594,0.07334432750940323,0.00013224160647951066,0.0001313315733568743
86,0.043061722069978714,0.0732988491654396,0.04306158795952797,0.07329871505498886,0.00013539360952563584,0.00013294762175064534
87,0.04315976798534393,0.07328179478645325,0.04315962642431259,0.0732816606760025,0.0001380909961881116,0.00013452045095618814
88,0.042617201805114746,0.07329059392213821,0.042617060244083405,0.07329045981168747,0.00013672169006895274,0.00013529577699955553
