epoch,loss_total,val_loss_total,data_loss,val_data_loss,phys_loss,val_phys_loss
43,0.021978704258799553,0.030856527388095856,0.021978609263896942,0.030856404453516006,9.587130625732243e-05,0.00012130104732932523
44,0.021983711048960686,0.030795754864811897,0.021983612328767776,0.0307956300675869,9.921022865455598e-05,0.00012561443145386875
45,0.021931711584329605,0.03073199652135372,0.021931607276201248,0.030731864273548126,0.00010398156882729381,0.00012990953109692782
46,0.021917952224612236,0.03067222237586975,0.02191784232854843,0.030672088265419006,0.00010656845552148297,0.00013447424862533808
47,0.02188030257821083,0.030610598623752594,0.021880192682147026,0.03061046078801155,0.00011045132850995287,0.00013918252079747617
48,0.021814236417412758,0.030534707009792328,0.021814119070768356,0.030534561723470688,0.0001153419871116057,0.0001444520748918876
49,0.02182096429169178,0.030461233109235764,0.02182084694504738,0.030461084097623825,0.00011933968926314265,0.00014957922394387424
50,0.021749578416347504,0.030388720333576202,0.021749457344412804,0.030388563871383667,0.00012133659038227051,0.00015458455891348422
51,0.021732334047555923,0.030327560380101204,0.021732211112976074,0.03032740205526352,0.00012495410919655114,0.0001592992921359837
52,0.021690934896469116,0.030287882313132286,0.02169080451130867,0.030287716537714005,0.00012980923929717392,0.00016348079952877015
