weight_MLP,weight_LSTM,weight_GRU,weight_PINT,weight_TFKAN,weight_EXP,weight_ARIMA,weight_PROPHET
0.6670328,1.6694831e-09,0.23043959,4.173567e-05,5.1348898e-06,4.8589314e-08,0.09591372,0.006567001
0.6671947,1.6560308e-09,0.23035511,4.1565607e-05,5.1081847e-06,4.8237247e-08,0.09584386,0.006559656
0.6673911,1.6430566e-09,0.23021632,4.140516e-05,5.0820363e-06,4.7882892e-08,0.095792845,0.0065531326
0.66754776,1.6297604e-09,0.2301405,4.123493e-05,5.0555273e-06,4.7536464e-08,0.09571965,0.0065456848
0.66763294,1.61581e-09,0.23017755,4.1047148e-05,5.02833e-06,4.7202164e-08,0.095606826,0.0065366067
0.6676946,1.6017271e-09,0.23025174,4.085402e-05,5.0009894e-06,4.6873208e-08,0.095480755,0.0065270094
0.6678122,1.5883543e-09,0.23023729,4.0676106e-05,4.9744503e-06,4.6539082e-08,0.095386066,0.006518703
0.6680147,1.5759815e-09,0.23008832,4.052069e-05,4.9490586e-06,4.6196465e-08,0.09533913,0.0065123523
0.6682456,1.563992e-09,0.22989452,4.037309e-05,4.9241135e-06,4.585254e-08,0.09530785,0.006506646
0.668419,1.5515103e-09,0.2297915,4.0211547e-05,4.8986426e-06,4.5518632e-08,0.095244795,0.0064996476
0.66850936,1.5382824e-09,0.22981983,4.002956e-05,4.8723314e-06,4.5197655e-08,0.095135115,0.006490757
0.66858584,1.5250281e-09,0.22986978,3.984503e-05,4.8460097e-06,4.488075e-08,0.09501809,0.0064815525
0.6687497,1.5127605e-09,0.22978166,3.9683175e-05,4.8208276e-06,4.4555144e-08,0.09494978,0.0064743673
0.6690335,1.5017797e-09,0.22950397,3.955173e-05,4.7971257e-06,4.421663e-08,0.094948195,0.0064699017
0.6693568,1.4912679e-09,0.22916366,3.943071e-05,4.7739945e-06,4.3875826e-08,0.09496894,0.0064663333
0.6695911,1.4799634e-09,0.22896399,3.928792e-05,4.7499752e-06,4.3548706e-08,0.094940014,0.0064607575
0.669669,1.4672226e-09,0.22901168,3.9107177e-05,4.724332e-06,4.3243197e-08,0.09482386,0.006451633
0.66964304,1.4536061e-09,0.22922252,3.8901973e-05,4.6976784e-06,4.29525e-08,0.09465064,0.006440195
0.66963774,1.440298e-09,0.2294008,3.870265e-05,4.6713903e-06,4.2661007e-08,0.094488785,0.0064292205
0.6697396,1.428135e-09,0.22940955,3.8530576e-05,4.6464447e-06,4.2358884e-08,0.09438687,0.0064207
0.66993326,1.4169255e-09,0.22927418,3.838128e-05,4.622618e-06,4.2047812e-08,0.094335325,0.006414245
0.6701323,1.4058552e-09,0.2291296,3.823378e-05,4.5989677e-06,4.1738396e-08,0.09428733,0.0064079138
0.67027473,1.3943521e-09,0.22907464,3.8073456e-05,4.574842e-06,4.1437875e-08,0.094207644,0.006400321
0.6703791,1.3825979e-09,0.22907904,3.790471e-05,4.550437e-06,4.1143934e-08,0.09410751,0.0063918866
0.670516,1.3712342e-09,0.22903232,3.7744405e-05,4.5264937e-06,4.084829e-08,0.094025165,0.00638419
0.6707253,1.3606167e-09,0.22887157,3.760189e-05,4.503455e-06,4.054661e-08,0.093982905,0.006378127
0.6709712,1.3504049e-09,0.22865327,3.7468566e-05,4.480914e-06,4.0242757e-08,0.09396067,0.0063728765
0.67118114,1.339947e-09,0.22849163,3.7327223e-05,4.4581097e-06,3.9945277e-08,0.09391858,0.0063668233
0.67132264,1.3289835e-09,0.22843729,3.717057e-05,4.4347066e-06,3.965775e-08,0.0938392,0.0063592773
0.67144394,1.3179239e-09,0.22841483,3.7009675e-05,4.41121e-06,3.9374562e-08,0.09374855,0.006351268
0.67162436,1.3074704e-09,0.22829935,3.686334e-05,4.388458e-06,3.9086768e-08,0.093690425,0.006344594
0.671892,1.2978446e-09,0.22804645,3.6737758e-05,4.366723e-06,3.8791313e-08,0.09368057,0.0063398574
0.6721916,1.2885647e-09,0.22774336,3.661993e-05,4.3454183e-06,3.8494708e-08,0.09368821,0.0063358345
0.67243654,1.2788905e-09,0.22752617,3.649e-05,4.3236537e-06,3.8206213e-08,0.09366579,0.006330616
0.67260265,1.2686248e-09,0.22743332,3.6342368e-05,4.301207e-06,3.792838e-08,0.09359975,0.006323638
0.6727574,1.2583505e-09,0.22735767,3.6192887e-05,4.278759e-06,3.765401e-08,0.09352812,0.0063164216
0.673002,1.2489048e-09,0.22714059,3.6064514e-05,4.2573383e-06,3.737172e-08,0.0935058,0.0063112206
0.6733684,1.240525e-09,0.22673222,3.596418e-05,4.237234e-06,3.7078586e-08,0.093550414,0.006308703
0.67377657,1.2325432e-09,0.22625767,3.5873694e-05,4.2176302e-06,3.678321e-08,0.09361847,0.006307105
0.6740989,1.223924e-09,0.22591826,3.5764126e-05,4.197285e-06,3.649917e-08,0.093639225,0.0063036266
0.6742694,1.2141342e-09,0.22581813,3.562049e-05,4.17553e-06,3.623327e-08,0.09357594,0.0062967753
0.67433995,1.2036313e-09,0.22587483,3.5455123e-05,4.1529165e-06,3.5979696e-08,0.093457885,0.0062877364
0.6744334,1.1933962e-09,0.2258957,3.529553e-05,4.1306484e-06,3.572556e-08,0.09335231,0.006279196
0.67463493,1.1841038e-09,0.22574618,3.5160814e-05,4.1095414e-06,3.5461987e-08,0.0933065,0.0062730806
0.67492855,1.1755954e-09,0.22545181,3.5047e-05,4.089432e-06,3.519093e-08,0.0933115,0.0062689795
0.6752295,1.1672097e-09,0.22514583,3.493536e-05,4.069495e-06,3.4921182e-08,0.09332062,0.0062650554
0.67547655,1.1584661e-09,0.2249247,3.481209e-05,4.049131e-06,3.4658925e-08,0.09329998,0.006259929
0.6756878,1.1495187e-09,0.22475977,3.4681325e-05,4.028531e-06,3.4402195e-08,0.09325967,0.0062540444
0.67593193,1.1408894e-09,0.22454292,3.45584e-05,4.00835e-06,3.4143945e-08,0.0932376,0.006248871
0.67624813,1.1328689e-09,0.2242127,3.4451765e-05,3.988952e-06,3.3880703e-08,0.09325547,0.006245296
0.67660064,1.1251795e-09,0.22382472,3.4353514e-05,3.9699858e-06,3.3615514e-08,0.0932938,0.0062425416
0.6769182,1.1172839e-09,0.22349179,3.4247863e-05,3.9507768e-06,3.3355892e-08,0.09331276,0.0062390123
0.6771699,1.1089527e-09,0.22326286,3.412823e-05,3.931056e-06,3.310464e-08,0.09329508,0.0062340274
0.6774018,1.1005421e-09,0.22306493,3.4004708e-05,3.911244e-06,3.2857326e-08,0.09326665,0.0062286076
0.6776912,1.092615e-09,0.22277631,3.3894205e-05,3.892074e-06,3.2606103e-08,0.09327016,0.0062244684
0.6780651,1.0853602e-09,0.22235411,3.380238e-05,3.8737526e-06,3.234855e-08,0.09332086,0.0062221973
0.6784687,1.0783752e-09,0.22188458,3.3717442e-05,3.85581e-06,3.2090195e-08,0.093388475,0.00622059
0.67881876,1.0710438e-09,0.22149958,3.3621083e-05,3.837442e-06,3.1838795e-08,0.093426414,0.0062177833
0.67909074,1.0632157e-09,0.22123788,3.350837e-05,3.8184808e-06,3.1596926e-08,0.09342081,0.0062132813
0.6793513,1.0553566e-09,0.22099437,3.3393346e-05,3.7994873e-06,3.1357683e-08,0.09340853,0.0062085353
0.6796963,1.0481613e-09,0.22061667,3.3297198e-05,3.781368e-06,3.1112364e-08,0.09344425,0.006205661
0.6801564,1.0418206e-09,0.22005628,3.322606e-05,3.7643401e-06,3.085793e-08,0.09354488,0.0062053236
0.6806542,1.0357846e-09,0.21943548,3.316342e-05,3.7477307e-06,3.0601885e-08,0.09366751,0.006205834
0.6810667,1.0291985e-09,0.21895003,3.3082684e-05,3.730441e-06,3.0355668e-08,0.09374197,0.0062044654
0.68133104,1.0216265e-09,0.2186995,3.2970398e-05,3.7119335e-06,3.0125324e-08,0.09373288,0.0061998223
0.6814973,1.0134343e-09,0.2186053,3.2837343e-05,3.692651e-06,2.9905827e-08,0.09366781,0.0061929957
0.68168235,1.005441e-09,0.21848072,3.2709002e-05,3.6736437e-06,2.9686252e-08,0.09361385,0.0061866185
0.68196774,9.981865e-10,0.21819678,3.260249e-05,3.6555998e-06,2.9458963e-08,0.09361679,0.006182448
0.6823375,9.915568e-10,0.21777849,3.251432e-05,3.6383676e-06,2.9225543e-08,0.0936676,0.0061801574
0.68271047,9.849943e-10,0.21735479,3.242712e-05,3.6212425e-06,2.8993709e-08,0.09372089,0.0061779357
0.6830278,9.78104e-10,0.21701962,3.2328444e-05,3.6037181e-06,2.876855e-08,0.09374223,0.0061744917
0.6833067,9.710146e-10,0.21674506,3.2222128e-05,3.5859703e-06,2.854865e-08,0.09374219,0.0061702034
0.68361366,9.641575e-10,0.21642613,3.212189e-05,3.5685337e-06,2.8327857e-08,0.093757935,0.0061665415
0.6839837,9.577658e-10,0.21600609,3.203554e-05,3.5517153e-06,2.8102997e-08,0.09381028,0.0061642886
0.6843834,9.516115e-10,0.21553828,3.1955795e-05,3.535233e-06,2.787719e-08,0.09388015,0.0061626965
0.6847456,9.452573e-10,0.21513018,3.1868418e-05,3.5185126e-06,2.7656414e-08,0.093928486,0.006160284
0.6850403,9.385089e-10,0.21482997,3.1767075e-05,3.501301e-06,2.7443372e-08,0.09393805,0.0061563672
0.6853119,9.316635e-10,0.2145669,3.1661206e-05,3.4839863e-06,2.72339e-08,0.09393408,0.006151949
0.68563217,9.2518043e-10,0.21422532,3.156608e-05,3.4671682e-06,2.7021754e-08,0.093958884,0.0061486103
0.6860273,9.1921776e-10,0.2137635,3.148695e-05,3.451034e-06,2.680457e-08,0.09402734,0.006146952
0.6864453,9.134385e-10,0.21326476,3.141289e-05,3.435163e-06,2.6586966e-08,0.09410927,0.0061458047
0.68680686,9.0735075e-10,0.2128559,3.132745e-05,3.418914e-06,2.6375995e-08,0.09415906,0.006143417
0.68709,9.0081204e-10,0.21257342,3.1225834e-05,3.4021118e-06,2.6173485e-08,0.0941627,0.006139283
0.68735665,8.9421864e-10,0.21231724,3.1121064e-05,3.3852498e-06,2.5973783e-08,0.094156854,0.006134779
0.6876986,8.881364e-10,0.21194004,3.1032345e-05,3.369064e-06,2.5769086e-08,0.094194986,0.006131957
0.6881424,8.827292e-10,0.21139744,3.0965577e-05,3.3538001e-06,2.5557297e-08,0.09429435,0.0061314423
0.6886171,8.775446e-10,0.21080497,3.090531e-05,3.3388333e-06,2.5344317e-08,0.09441192,0.006131612
0.6890063,8.718725e-10,0.2103503,3.0827436e-05,3.323253e-06,2.5140286e-08,0.094479375,0.006129876
0.6892501,8.653623e-10,0.21012995,3.0719668e-05,3.306605e-06,2.4950188e-08,0.094461,0.006124894
0.68939674,8.583112e-10,0.21006712,3.059194e-05,3.2892756e-06,2.4769697e-08,0.09438454,0.006117731
0.6895559,8.5139307e-10,0.2099839,3.0467383e-05,3.2721332e-06,2.4589458e-08,0.09431562,0.0061108563
0.68980455,8.450624e-10,0.20975575,3.0361774e-05,3.2557732e-06,2.4403036e-08,0.094300024,0.0061059953
0.690128,8.392186e-10,0.20940669,3.0272078e-05,3.2400828e-06,2.4211921e-08,0.094329,0.0061028004
0.6904498,8.334096e-10,0.20906015,3.0182275e-05,3.2244445e-06,2.4022142e-08,0.09435705,0.0060995957
0.6907146,8.273075e-10,0.20880572,3.00811e-05,3.2084545e-06,2.3838613e-08,0.09435122,0.0060951044
0.6909391,8.2101714e-10,0.2086165,2.9972078e-05,3.192232e-06,2.3659798e-08,0.09432146,0.006089726
0.6911846,8.148971e-10,0.20839307,2.9867742e-05,3.1762481e-06,2.3480476e-08,0.0943045,0.0060848086
0.69148666,8.0914503e-10,0.20807795,2.9775343e-05,3.1607804e-06,2.3298021e-08,0.09432138,0.006081184
0.69181305,8.0357343e-10,0.20772311,2.9688237e-05,3.1455638e-06,2.311488e-08,0.09435294,0.00607809
0.6920995,7.978221e-10,0.20743254,2.9593484e-05,3.1301322e-06,2.2936403e-08,0.09436101,0.0060741236
0.69231915,7.917316e-10,0.20725074,2.9485298e-05,3.11427e-06,2.2764565e-08,0.09432877,0.006068656
0.69251275,7.8554574e-10,0.2071112,2.9372368e-05,3.0982942e-06,2.2596097e-08,0.094280936,0.0060626213
0.6927509,7.7964857e-10,0.20689975,2.9268589e-05,3.0827216e-06,2.242531e-08,0.09425953,0.0060575586
0.6930562,7.7417184e-10,0.20657831,2.9179017e-05,3.06773e-06,2.2250498e-08,0.094279185,0.0060540293
0.6933812,7.6883866e-10,0.2062251,2.9093671e-05,3.052955e-06,2.2075525e-08,0.09431068,0.006050942
0.6936506,7.632437e-10,0.20596199,2.8997478e-05,3.0378449e-06,2.1906184e-08,0.094308764,0.0060466263
0.6938424,7.5727213e-10,0.20582502,2.8886105e-05,3.0222516e-06,2.1744041e-08,0.09426011,0.006040563
0.6940167,7.512524e-10,0.20571667,2.8771634e-05,3.006611e-06,2.1584448e-08,0.094200745,0.0060341307
0.69426084,7.456513e-10,0.20549425,2.8671597e-05,2.991549e-06,2.1420739e-08,0.09418398,0.0060292548
0.69460225,7.406107e-10,0.20511326,2.8591252e-05,2.9772632e-06,2.125087e-08,0.0942263,0.0060265763
0.6949723,7.357521e-10,0.2046859,2.8516843e-05,2.9632427e-06,2.1080075e-08,0.09428576,0.0060245236
0.6952595,7.3049533e-10,0.20439306,2.8426297e-05,2.9487057e-06,2.0916811e-08,0.09429544,0.0060206256
0.69540715,7.245498e-10,0.20432828,2.830839e-05,2.9332537e-06,2.0765253e-08,0.09421981,0.006013611
0.6954599,7.181682e-10,0.20441724,2.8172448e-05,2.9172227e-06,2.0621853e-08,0.09408729,0.006004486
0.6955244,7.119009e-10,0.2044872,2.8039402e-05,2.9013559e-06,2.0478497e-08,0.09396182,0.005995637
0.69567543,7.061276e-10,0.20441617,2.7923872e-05,2.8861766e-06,2.0329825e-08,0.09388887,0.0059887236
0.6958994,7.0076456e-10,0.20422629,2.7822929e-05,2.8715772e-06,2.0176957e-08,0.09386014,0.0059834495
0.6961219,6.954392e-10,0.20403865,2.7722233e-05,2.8570512e-06,2.0025345e-08,0.09383084,0.0059781456
0.69629097,6.8988687e-10,0.2039381,2.7611379e-05,2.8422228e-06,1.9878655e-08,0.09376877,0.0059716594
0.6964216,6.8418976e-10,0.20390004,2.7493683e-05,2.827213e-06,1.9735714e-08,0.093683705,0.0059643183
0.696574,6.786513e-10,0.20382604,2.7380811e-05,2.8124368e-06,1.9592353e-08,0.0936122,0.005957488
0.69678366,6.7342626e-10,0.20365934,2.7279048e-05,2.7981093e-06,1.9445997e-08,0.0935749,0.005951912
0.6970185,6.683675e-10,0.2034515,2.7182632e-05,2.7840294e-06,1.9298888e-08,0.093553066,0.0059469123
0.69721735,6.6317063e-10,0.20330228,2.7079706e-05,2.7697847e-06,1.9155442e-08,0.09350941,0.0059411163
0.6973525,6.57722e-10,0.20325609,2.6965268e-05,2.755193e-06,1.901742e-08,0.09342765,0.0059339292
0.69746506,6.522074e-10,0.20324683,2.684693e-05,2.7405238e-06,1.8881906e-08,0.09333216,0.005926245
0.6976231,6.4695016e-10,0.20316368,2.6737662e-05,2.7262295e-06,1.8744357e-08,0.093264095,0.005919577
0.6978508,6.4205774e-10,0.20296708,2.6641887e-05,2.7124647e-06,1.8602998e-08,0.09323829,0.0059144488
0.6981008,6.373052e-10,0.20273428,2.6550539e-05,2.698917e-06,1.8461249e-08,0.09322588,0.0059098178
0.6982996,6.32352e-10,0.20258479,2.6450021e-05,2.6851012e-06,1.832395e-08,0.093182474,0.005904055
0.69842523,6.27112e-10,0.20255372,2.6336491e-05,2.6708901e-06,1.8192464e-08,0.09309539,0.005896707
0.6985372,6.218545e-10,0.20254473,2.622096e-05,2.6566718e-06,1.8062842e-08,0.09300009,0.0058890693
0.69872224,6.169621e-10,0.20241725,2.6119204e-05,2.6429846e-06,1.7929416e-08,0.092948645,0.0058830283
0.69900674,6.125468e-10,0.20212817,2.6036036e-05,2.6300002e-06,1.779048e-08,0.09295719,0.00587918
0.6993231,6.083056e-10,0.20178686,2.595904e-05,2.6172831e-06,1.7650596e-08,0.09298534,0.0058760354
0.6995618,6.037546e-10,0.20157209,2.5868138e-05,2.6041341e-06,1.7516607e-08,0.092966475,0.0058712005
0.6996664,5.986603e-10,0.20157483,2.5753328e-05,2.5902261e-06,1.7392344e-08,0.092866994,0.0058634244
0.69968164,5.932275e-10,0.201723,2.5622849e-05,2.5758347e-06,1.7274528e-08,0.0927135,0.0058537074
0.69971263,5.879122e-10,0.20184498,2.5495938e-05,2.5616177e-06,1.7156557e-08,0.09256991,0.0058443495
0.699833,5.8301686e-10,0.20182183,2.5385578e-05,2.5480301e-06,1.7033766e-08,0.09248026,0.005836951
0.70002955,5.7848004e-10,0.20167522,2.5289179e-05,2.5349748e-06,1.6907117e-08,0.09243625,0.005831221
0.70022905,5.739941e-10,0.20152332,2.5193798e-05,2.5220083e-06,1.678135e-08,0.09239436,0.0058255782
0.7003793,5.6933663e-10,0.20145172,2.5089927e-05,2.5088075e-06,1.6659381e-08,0.092322536,0.0058188485
0.7004956,5.6458394e-10,0.20143455,2.4980676e-05,2.4954759e-06,1.6540397e-08,0.092230976,0.005811415
0.7006381,5.599742e-10,0.20137496,2.4876459e-05,2.4823694e-06,1.6420655e-08,0.09215495,0.0058045452
0.70084035,5.55639e-10,0.201219,2.4783014e-05,2.4696835e-06,1.6298223e-08,0.092114374,0.0057989685
0.7010722,5.514563e-10,0.20101462,2.46951e-05,2.4572364e-06,1.617492e-08,0.09209191,0.00579404
0.7012712,5.471782e-10,0.20086324,2.460191e-05,2.4446647e-06,1.605449e-08,0.09205008,0.0057884287
0.7014119,5.427018e-10,0.20080665,2.4498904e-05,2.4318115e-06,1.593837e-08,0.091972984,0.005781543
0.70153296,5.381894e-10,0.20078133,2.4393059e-05,2.4189164e-06,1.5824249e-08,0.09188456,0.0057742475
0.7017027,5.3390015e-10,0.20067742,2.4295958e-05,2.4063716e-06,1.5708077e-08,0.0918251,0.0057680104
0.70194525,5.299214e-10,0.2004558,2.4211566e-05,2.3943016e-06,1.558858e-08,0.09180889,0.0057633487
0.70221204,5.260666e-10,0.20019445,2.4131772e-05,2.3824425e-06,1.5468629e-08,0.09180783,0.0057592
0.70243126,5.2205995e-10,0.20001008,2.4044095e-05,2.3703617e-06,1.5352224e-08,0.09177823,0.00575405
0.70258135,5.1782834e-10,0.19993752,2.3945147e-05,2.3579566e-06,1.5240598e-08,0.09170731,0.005747425
0.70272094,5.13589e-10,0.19988237,2.3844752e-05,2.3455545e-06,1.5130423e-08,0.09162993,0.0057405573
0.7029335,5.096579e-10,0.19970806,2.3757158e-05,2.3336336e-06,1.5016962e-08,0.09159701,0.0057352995
0.70324785,5.061225e-10,0.19937004,2.3686755e-05,2.322326e-06,1.4898662e-08,0.0916239,0.0057321982
0.70359516,5.0273474e-10,0.19897766,2.3622208e-05,2.3112648e-06,1.4779417e-08,0.09167133,0.005729821
0.70386744,4.9910015e-10,0.19870691,2.3545414e-05,2.2998438e-06,1.46652654e-08,0.091673926,0.0057258406
0.7040088,4.9502286e-10,0.1986483,2.3447104e-05,2.2877568e-06,1.4559087e-08,0.09159808,0.0057190545
0.70406353,4.906703e-10,0.19872996,2.3334796e-05,2.2752579e-06,1.4458406e-08,0.09147046,0.0057104114
0.70413506,4.864168e-10,0.19878438,2.3225864e-05,2.2629265e-06,1.4357476e-08,0.09135286,0.0057021556
0.70429564,4.825096e-10,0.19869472,2.3131965e-05,2.2511356e-06,1.42524454e-08,0.0912885,0.0056958077
0.7045313,4.7889753e-10,0.19848269,2.3050854e-05,2.2398176e-06,1.4144268e-08,0.09126956,0.0056910776
0.704771,4.7532234e-10,0.19826458,2.2970638e-05,2.2285733e-06,1.4036668e-08,0.091252774,0.005686427
0.70496225,4.7161103e-10,0.19812499,2.2882798e-05,2.217127e-06,1.3932436e-08,0.09120697,0.0056807487
0.70512015,4.678137e-10,0.1980391,2.2789909e-05,2.2055594e-06,1.3830618e-08,0.091141395,0.00567437
0.70530295,4.6413404e-10,0.19791257,2.2701555e-05,2.1941923e-06,1.3728351e-08,0.091091014,0.005668533
0.70554423,4.6067702e-10,0.19769152,2.2622813e-05,2.1831854e-06,1.3623785e-08,0.09107557,0.0056639514
0.7058136,4.5733892e-10,0.19742486,2.2548915e-05,2.1723777e-06,1.3518566e-08,0.09107677,0.005659954
0.70605046,4.539166e-10,0.19721118,2.2470002e-05,2.1614537e-06,1.3415767e-08,0.09105834,0.005655275
0.706228,4.5032908e-10,0.19709302,2.2382093e-05,2.1502888e-06,1.3316795e-08,0.091005094,0.0056493497
0.7063858,4.4670365e-10,0.19700718,2.2291224e-05,2.1390688e-06,1.3219493e-08,0.090939656,0.0056430027
0.7065892,4.43257e-10,0.19684698,2.2208087e-05,2.128148e-06,1.3120644e-08,0.09090181,0.0056376364
0.7068617,4.4005682e-10,0.19657494,2.2136095e-05,2.117629e-06,1.301909e-08,0.090905376,0.005633738
0.70715654,4.369511e-10,0.19626656,2.2067954e-05,2.1072788e-06,1.2917149e-08,0.0909224,0.005630324
0.70740265,4.3371398e-10,0.19603729,2.199234e-05,2.0967282e-06,1.2818421e-08,0.090910114,0.0056258817
0.70757896,4.3028187e-10,0.19592088,2.1906084e-05,2.0858852e-06,1.2723852e-08,0.09085615,0.005619958
0.7077419,4.268355e-10,0.19582608,2.1818025e-05,2.0750292e-06,1.2630585e-08,0.09079426,0.0056137545
0.7079744,4.236319e-10,0.1956185,2.1741265e-05,2.0645818e-06,1.2534664e-08,0.09077428,0.005609037
0.7083028,4.2074838e-10,0.1952554,2.1679654e-05,2.0546534e-06,1.2434845e-08,0.09081176,0.005606359
0.70866,4.1797474e-10,0.19484434,2.1622905e-05,2.0449197e-06,1.23344135e-08,0.09086761,0.0056043123
0.7089419,4.1498752e-10,0.19455644,2.155451e-05,2.0348584e-06,1.2238298e-08,0.090877496,0.0056006447
0.7090929,4.116298e-10,0.19448082,2.1466145e-05,2.0242155e-06,1.2149168e-08,0.09080856,0.005594225
0.7091566,4.080364e-10,0.19454706,2.1364602e-05,2.0132e-06,1.2064767e-08,0.09068698,0.0055859513
0.70923305,4.045126e-10,0.19459254,2.1265549e-05,2.0023072e-06,1.1980323e-08,0.09057316,0.005577972
0.70939296,4.0126527e-10,0.19450225,2.117972e-05,1.991871e-06,1.1892608e-08,0.09050981,0.005571765
0.7096233,3.9824907e-10,0.19429746,2.1104945e-05,1.981829e-06,1.1802314e-08,0.090489134,0.0055670445
0.709854,3.9525647e-10,0.19409244,2.103048e-05,1.9718352e-06,1.1712666e-08,0.0904682,0.0055623366
0.7100333,3.9214124e-10,0.19397019,2.0948628e-05,1.9616577e-06,1.16260495e-08,0.09041707,0.0055565517
0.71017784,3.8894765e-10,0.19390488,2.0861693e-05,1.951359e-06,1.1541622e-08,0.09034441,0.0055500404
0.7103429,3.8584125e-10,0.19380574,2.0778312e-05,1.9412166e-06,1.1456868e-08,0.09028469,0.0055439807
0.7105614,3.8290818e-10,0.19362015,2.0703219e-05,1.9313713e-06,1.1370319e-08,0.09025679,0.0055390424
0.71080416,3.8006684e-10,0.19339485,2.0632067e-05,1.9216893e-06,1.1283386e-08,0.090243764,0.005534618
0.71101135,3.771471e-10,0.19322713,2.0555975e-05,1.9118977e-06,1.119867e-08,0.09020953,0.005529457
0.7111581,3.7408454e-10,0.19315775,2.047108e-05,1.901871e-06,1.1117207e-08,0.09013874,0.005523029
0.7112824,3.7098413e-10,0.1931248,2.0383206e-05,1.8918009e-06,1.1037335e-08,0.090054385,0.005516129
0.71144783,3.6802267e-10,0.19302464,2.0301857e-05,1.8819685e-06,1.0956266e-08,0.08999527,0.0055101137
0.71167773,3.6525719e-10,0.19282009,2.0230285e-05,1.8724778e-06,1.0872961e-08,0.089974575,0.005505443
0.7119269,3.6256512e-10,0.19258404,2.0161777e-05,1.8631209e-06,1.0789531e-08,0.08996586,0.005501192
0.71212566,3.5975828e-10,0.19242994,2.0086118e-05,1.8535839e-06,1.070884e-08,0.0899266,0.005495884
0.7122531,3.5678765e-10,0.19239117,2.0000438e-05,1.8437843e-06,1.06317435e-08,0.08984475,0.005489099
0.7123649,3.5379868e-10,0.19237788,1.9912826e-05,1.8339613e-06,1.0555817e-08,0.089753345,0.005481987
0.71254265,3.5100778e-10,0.1922573,1.9835225e-05,1.8244864e-06,1.0477762e-08,0.08970209,0.0054762787
0.71281236,3.4847183e-10,0.19198821,1.9770972e-05,1.8154536e-06,1.03964295e-08,0.08970545,0.005472459
0.7131091,3.4602404e-10,0.19167462,1.9710886e-05,1.8065873e-06,1.0314623e-08,0.08972555,0.0054692184
0.71332884,3.43401e-10,0.1914859,1.9640052e-05,1.7974295e-06,1.0236571e-08,0.0896995,0.005464394
0.7134186,3.4047073e-10,0.1915079,1.9550931e-05,1.787767e-06,1.016441e-08,0.0895952,0.005456866
0.7134199,3.3734399e-10,0.19167325,1.9449724e-05,1.7777732e-06,1.0096278e-08,0.089438155,0.005447506
0.7134327,3.3427563e-10,0.19181986,1.935061e-05,1.767884e-06,1.00280975e-08,0.089287855,0.005438416
0.7135267,3.3143213e-10,0.1918348,1.9263336e-05,1.7583892e-06,9.957198e-09,0.089186504,0.005431
0.71368825,3.2877934e-10,0.19173966,1.9186084e-05,1.7492424e-06,9.884171e-09,0.089126036,0.005425007
0.71384954,3.2614386e-10,0.19164552,1.9108915e-05,1.7401277e-06,9.81162e-09,0.08906511,0.005419001
0.71395963,3.2341013e-10,0.19163394,1.9025045e-05,1.7308522e-06,9.741597e-09,0.088973776,0.005411958
0.71403426,3.2061423e-10,0.19167975,1.893663e-05,1.7214812e-06,9.673456e-09,0.08886117,0.0054041934
0.7141288,3.1789016e-10,0.1916926,1.885149e-05,1.7122416e-06,9.605032e-09,0.088761255,0.0053968537
0.7142764,3.1531125e-10,0.19162007,1.8773851e-05,1.7032688e-06,9.535056e-09,0.08869248,0.0053906073
0.714448,3.128097e-10,0.1915086,1.8699835e-05,1.6944405e-06,9.464715e-09,0.08863819,0.0053848573
0.7145852,3.1024971e-10,0.19145289,1.8621431e-05,1.6855188e-06,9.3961425e-09,0.08856318,0.005378413
0.7146612,3.0757227e-10,0.19149497,1.8535193e-05,1.676398e-06,9.3303285e-09,0.08845278,0.005370727
0.7147156,3.0486977e-10,0.19157203,1.844649e-05,1.6672445e-06,9.265773e-09,0.08832956,0.005362624
0.7148121,3.0228373e-10,0.19158137,1.8363738e-05,1.6583035e-06,9.200118e-09,0.08823115,0.00535538
0.71497416,2.9986433e-10,0.19148496,1.8290082e-05,1.64967e-06,9.132577e-09,0.08817149,0.0053494703
0.715156,2.9750882e-10,0.19135647,1.821938e-05,1.6411615e-06,9.064797e-09,0.08812367,0.0053439946
0.71528876,2.9506483e-10,0.19130705,1.8142493e-05,1.632505e-06,8.9992875e-09,0.08804694,0.005337501
0.715352,2.9249086e-10,0.19136931,1.805677e-05,1.6236188e-06,8.936673e-09,0.08792944,0.0053296234
0.71540076,2.8990915e-10,0.19145435,1.7969629e-05,1.6147297e-06,8.875023e-09,0.08780391,0.0053214687
0.7155172,2.874942e-10,0.19143037,1.7891733e-05,1.6061501e-06,8.8114245e-09,0.08771814,0.0053146966
0.715728,2.8529465e-10,0.19125552,1.7826227e-05,1.5979743e-06,8.745028e-09,0.0876873,0.0053098067
0.7159676,2.8317465e-10,0.19103359,1.7764809e-05,1.5899543e-06,8.67814e-09,0.08767392,0.005305529
0.7161329,2.809147e-10,0.19093142,1.7694016e-05,1.5816879e-06,8.614286e-09,0.08761659,0.0052997447
0.7161692,2.7841116e-10,0.1910362,1.7607059e-05,1.5729814e-06,8.555283e-09,0.087484136,0.0052913874
0.71611804,2.7575264e-10,0.19128022,1.750954e-05,1.5639991e-06,8.499553e-09,0.08730141,0.0052812975
